2024-10-13 21:05:27,151 [Worker-14: Launching mavenrun-21ebd906-fa4a-45be-a1a6-92b7f31dad8b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\NGUYEN\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-named-locks-1.9.22.jar
2024-10-13 21:05:27,151 [Worker-14: Launching mavenrun-21ebd906-fa4a-45be-a1a6-92b7f31dad8b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\NGUYEN\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-provider-3.9.9.jar
2024-10-13 21:05:27,152 [Worker-14: Launching mavenrun-21ebd906-fa4a-45be-a1a6-92b7f31dad8b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\NGUYEN\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-spi-1.9.22.jar
2024-10-13 21:05:27,152 [Worker-14: Launching mavenrun-21ebd906-fa4a-45be-a1a6-92b7f31dad8b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\NGUYEN\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-transport-file-1.9.22.jar
2024-10-13 21:05:27,152 [Worker-14: Launching mavenrun-21ebd906-fa4a-45be-a1a6-92b7f31dad8b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\NGUYEN\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-transport-http-1.9.22.jar
2024-10-13 21:05:27,152 [Worker-14: Launching mavenrun-21ebd906-fa4a-45be-a1a6-92b7f31dad8b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\NGUYEN\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-transport-wagon-1.9.22.jar
2024-10-13 21:05:27,152 [Worker-14: Launching mavenrun-21ebd906-fa4a-45be-a1a6-92b7f31dad8b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\NGUYEN\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-util-1.9.22.jar
2024-10-13 21:05:27,152 [Worker-14: Launching mavenrun-21ebd906-fa4a-45be-a1a6-92b7f31dad8b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\NGUYEN\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-settings-3.9.9.jar
2024-10-13 21:05:27,152 [Worker-14: Launching mavenrun-21ebd906-fa4a-45be-a1a6-92b7f31dad8b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\NGUYEN\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-settings-builder-3.9.9.jar
2024-10-13 21:05:27,152 [Worker-14: Launching mavenrun-21ebd906-fa4a-45be-a1a6-92b7f31dad8b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\NGUYEN\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-shared-utils-3.4.2.jar
2024-10-13 21:05:27,152 [Worker-14: Launching mavenrun-21ebd906-fa4a-45be-a1a6-92b7f31dad8b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\NGUYEN\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\org.eclipse.sisu.inject-0.9.0.M3.jar
2024-10-13 21:05:27,152 [Worker-14: Launching mavenrun-21ebd906-fa4a-45be-a1a6-92b7f31dad8b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\NGUYEN\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\org.eclipse.sisu.plexus-0.9.0.M3.jar
2024-10-13 21:05:27,153 [Worker-14: Launching mavenrun-21ebd906-fa4a-45be-a1a6-92b7f31dad8b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\NGUYEN\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-build-api-0.0.7.jar
2024-10-13 21:05:27,153 [Worker-14: Launching mavenrun-21ebd906-fa4a-45be-a1a6-92b7f31dad8b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\NGUYEN\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-build-api-1.2.0.jar
2024-10-13 21:05:27,153 [Worker-14: Launching mavenrun-21ebd906-fa4a-45be-a1a6-92b7f31dad8b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\NGUYEN\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-cipher-2.0.jar
2024-10-13 21:05:27,153 [Worker-14: Launching mavenrun-21ebd906-fa4a-45be-a1a6-92b7f31dad8b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\NGUYEN\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-classworlds-2.8.0.jar
2024-10-13 21:05:27,153 [Worker-14: Launching mavenrun-21ebd906-fa4a-45be-a1a6-92b7f31dad8b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\NGUYEN\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-component-annotations-2.1.0.jar
2024-10-13 21:05:27,153 [Worker-14: Launching mavenrun-21ebd906-fa4a-45be-a1a6-92b7f31dad8b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\NGUYEN\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-interpolation-1.27.jar
2024-10-13 21:05:27,153 [Worker-14: Launching mavenrun-21ebd906-fa4a-45be-a1a6-92b7f31dad8b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\NGUYEN\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-sec-dispatcher-2.0.jar
2024-10-13 21:05:27,153 [Worker-14: Launching mavenrun-21ebd906-fa4a-45be-a1a6-92b7f31dad8b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\NGUYEN\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-utils-3.5.1.jar
2024-10-13 21:05:27,154 [Worker-14: Launching mavenrun-21ebd906-fa4a-45be-a1a6-92b7f31dad8b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\NGUYEN\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-xml-3.0.1.jar
2024-10-13 21:05:27,154 [Worker-14: Launching mavenrun-21ebd906-fa4a-45be-a1a6-92b7f31dad8b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\NGUYEN\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\wagon-file-3.5.3.jar
2024-10-13 21:05:27,154 [Worker-14: Launching mavenrun-21ebd906-fa4a-45be-a1a6-92b7f31dad8b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\NGUYEN\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\wagon-http-3.5.3.jar
2024-10-13 21:05:27,154 [Worker-14: Launching mavenrun-21ebd906-fa4a-45be-a1a6-92b7f31dad8b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\NGUYEN\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\wagon-http-shared-3.5.3.jar
2024-10-13 21:05:27,154 [Worker-14: Launching mavenrun-21ebd906-fa4a-45be-a1a6-92b7f31dad8b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\NGUYEN\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\wagon-provider-api-3.5.3.jar
2024-10-13 21:05:27,155 [Worker-14: Launching mavenrun-21ebd906-fa4a-45be-a1a6-92b7f31dad8b] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava_33.3.0.jre [10])
2024-10-13 21:05:27,156 [Worker-14: Launching mavenrun-21ebd906-fa4a-45be-a1a6-92b7f31dad8b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\NGUYEN\.p2\pool\plugins\com.google.guava_33.3.0.jre.jar
2024-10-13 21:05:27,156 [Worker-14: Launching mavenrun-21ebd906-fa4a-45be-a1a6-92b7f31dad8b] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=slf4j.api_2.0.16 [519])
2024-10-13 21:05:27,156 [Worker-14: Launching mavenrun-21ebd906-fa4a-45be-a1a6-92b7f31dad8b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\NGUYEN\.p2\pool\plugins\slf4j.api_2.0.16.jar
2024-10-13 21:05:27,156 [Worker-14: Launching mavenrun-21ebd906-fa4a-45be-a1a6-92b7f31dad8b] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=jakarta.inject.jakarta.inject-api_1.0.5 [22])
2024-10-13 21:05:27,156 [Worker-14: Launching mavenrun-21ebd906-fa4a-45be-a1a6-92b7f31dad8b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\NGUYEN\.p2\pool\plugins\jakarta.inject.jakarta.inject-api_1.0.5.jar
2024-10-13 21:05:27,156 [Worker-14: Launching mavenrun-21ebd906-fa4a-45be-a1a6-92b7f31dad8b] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=jakarta.annotation-api_1.3.5 [20])
2024-10-13 21:05:27,157 [Worker-14: Launching mavenrun-21ebd906-fa4a-45be-a1a6-92b7f31dad8b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\NGUYEN\.p2\pool\plugins\jakarta.annotation-api_1.3.5.jar
2024-10-13 21:05:27,157 [Worker-14: Launching mavenrun-21ebd906-fa4a-45be-a1a6-92b7f31dad8b] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.cli_1.9.0 [47])
2024-10-13 21:05:27,157 [Worker-14: Launching mavenrun-21ebd906-fa4a-45be-a1a6-92b7f31dad8b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\NGUYEN\.p2\pool\plugins\org.apache.commons.cli_1.9.0.jar
2024-10-13 21:05:27,157 [Worker-14: Launching mavenrun-21ebd906-fa4a-45be-a1a6-92b7f31dad8b] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.commons-codec_1.16.0 [50])
2024-10-13 21:05:27,157 [Worker-14: Launching mavenrun-21ebd906-fa4a-45be-a1a6-92b7f31dad8b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\NGUYEN\.p2\pool\plugins\org.apache.commons.commons-codec_1.16.0.jar
2024-10-13 21:05:27,157 [Worker-14: Launching mavenrun-21ebd906-fa4a-45be-a1a6-92b7f31dad8b] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava.failureaccess_1.0.2 [11])
2024-10-13 21:05:27,157 [Worker-14: Launching mavenrun-21ebd906-fa4a-45be-a1a6-92b7f31dad8b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\NGUYEN\.p2\pool\plugins\com.google.guava.failureaccess_1.0.2.jar
2024-10-13 21:05:27,167 [Worker-14: Launching mavenrun-21ebd906-fa4a-45be-a1a6-92b7f31dad8b] INFO  o.e.m.i.launch.MavenLaunchDelegate - Run build in "C:\Users\NGUYEN\AppData\Local\Temp\m2e-archetypeGenerator7415311572631405546":
2024-10-13 21:05:27,172 [Worker-14: Launching mavenrun-21ebd906-fa4a-45be-a1a6-92b7f31dad8b] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -DarchetypeGroupId=org.apache.maven.archetypes -DarchetypeArtifactId=maven-archetype-quickstart -DarchetypeVersion=1.1 -DgroupId=OOP_BIG -DartifactId=KOL_BLOCKCHAIN -Dversion=0.0.1-SNAPSHOT -Dpackage=OOP_BIG.KOL_BLOCKCHAIN -DoutputDirectory=E:\Java -Dstyle.color=always -U archetype:generate
2024-10-13 21:08:07,004 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/archetypes/maven-archetype-quickstart/1.5/maven-archetype-quickstart-1.5.pom
2024-10-13 21:08:07,023 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/archetypes/maven-archetype-quickstart/1.5/maven-archetype-quickstart-1.5.pom
2024-10-13 21:08:07,245 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/archetypes/maven-archetype-bundles/1.5/maven-archetype-bundles-1.5.pom
2024-10-13 21:08:07,261 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/archetypes/maven-archetype-bundles/1.5/maven-archetype-bundles-1.5.pom
2024-10-13 21:08:07,577 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/archetypes/maven-archetype-quickstart/1.5/maven-archetype-quickstart-1.5.jar
2024-10-13 21:08:07,630 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/archetypes/maven-archetype-quickstart/1.5/maven-archetype-quickstart-1.5.jar
2024-10-13 21:08:24,021 [Worker-25: Launching mavenrun-5102cf76-3fcb-4352-b73f-59b33a8019fc] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409 [297])
2024-10-13 21:08:24,023 [Worker-25: Launching mavenrun-5102cf76-3fcb-4352-b73f-59b33a8019fc] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\NGUYEN\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409
2024-10-13 21:08:24,023 [Worker-25: Launching mavenrun-5102cf76-3fcb-4352-b73f-59b33a8019fc] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\NGUYEN\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\aopalliance-1.0.jar
2024-10-13 21:08:24,023 [Worker-25: Launching mavenrun-5102cf76-3fcb-4352-b73f-59b33a8019fc] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\NGUYEN\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\guice-5.1.0.jar
2024-10-13 21:08:24,025 [Worker-25: Launching mavenrun-5102cf76-3fcb-4352-b73f-59b33a8019fc] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\NGUYEN\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\httpclient-4.5.14.jar
2024-10-13 21:08:24,025 [Worker-25: Launching mavenrun-5102cf76-3fcb-4352-b73f-59b33a8019fc] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\NGUYEN\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\httpcore-4.4.16.jar
2024-10-13 21:08:24,026 [Worker-25: Launching mavenrun-5102cf76-3fcb-4352-b73f-59b33a8019fc] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\NGUYEN\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\jansi-2.4.1.jar
2024-10-13 21:08:24,026 [Worker-25: Launching mavenrun-5102cf76-3fcb-4352-b73f-59b33a8019fc] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\NGUYEN\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\jcl-over-slf4j-1.7.36.jar
2024-10-13 21:08:24,026 [Worker-25: Launching mavenrun-5102cf76-3fcb-4352-b73f-59b33a8019fc] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\NGUYEN\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-artifact-3.9.9.jar
2024-10-13 21:08:24,026 [Worker-25: Launching mavenrun-5102cf76-3fcb-4352-b73f-59b33a8019fc] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\NGUYEN\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-builder-support-3.9.9.jar
